"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"taskhostw","2","263","2203512590336","8859648","6467584","30144","C:\WINDOWS\system32\taskhostw.exe","taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.46875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Tasks","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3256","8",,"False","30-08-2022 02:44:06 AM",,"13288",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","30144","30144","6467584","6467584","178440","178440","7667712","7667712","17932288","17932288","2203513675776","195452928","True","Normal","6467584","6467584","taskhostw","15","2",,"System.Diagnostics.ProcessThreadCollection","263","2203512590336","194367488","False",,,,"8859648","8859648",,"System.Diagnostics.ProcessModule (taskhostw.exe)","00:00:00.3281250","00:00:00.4687500","00:00:00.1406250","0","","True",,
"TextInputHost","2","563","2203715338240","11132928","14217216","23504","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe"" -ServerName:InputApp.AppXjd5de1g66v206tj52m9d0dtpppx4cgpn.mca","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.640625","121.9202.4105.0","121.9202.4105.0","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5844","8",,"False","30-08-2022 02:44:31 AM",,"8408",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","23504","23504","14217216","14217216","598312","598312","14471168","14471168","56315904","56315904","2203726065664","407842816","True","Normal","14217216","14217216","TextInputHost","15","2",,"System.Diagnostics.ProcessThreadCollection","563","2203715338240","397115392","False",,,,"11132928","11132928",,"System.Diagnostics.ProcessModule (TextInputHost.exe)","00:00:00.3750000","00:00:00.6406250","00:00:00.2656250","131792","Microsoft Text Input Application","True",,
"TiWorker","0","169","2203477729280","27865088","25407488","59288","C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1852_none_7de3b01c7cacf858\TiWorker.exe","C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1852_none_7de3b01c7cacf858\TiWorker.exe -Embedding","System.Diagnostics.Process (svchost)","Microsoft Corporation","6.125","10.0.19041.1852 (WinBuild.160101.0800)","10.0.19041.1852","Windows Modules Installer Worker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6368","8",,"False","30-08-2022 03:10:39 AM",,"9636",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","59288","59288","25407488","25407488","100120","100120","65110016","65110016","72527872","72527872","2203499732992","181510144","True","Normal","25407488","25407488","TiWorker","15","0",,"System.Diagnostics.ProcessThreadCollection","169","2203477729280","159506432","False",,,,"27865088","27865088",,"System.Diagnostics.ProcessModule (TiWorker.exe)","00:00:02.3593750","00:00:06.1250000","00:00:03.7656250","0","","True",,
"TrustedInstaller","0","131","2203390251008","4706304","2060288","8288","C:\WINDOWS\servicing\TrustedInstaller.exe","C:\WINDOWS\servicing\TrustedInstaller.exe","System.Diagnostics.Process (services)","Microsoft Corporation","0.171875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Modules Installer","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3192","8",,"False","30-08-2022 03:10:39 AM",,"8148",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8288","8288","2060288","2060288","72800","72800","7618560","7618560","18612224","18612224","2203400298496","82075648","True","Normal","2060288","2060288","TrustedInstaller","15","0",,"System.Diagnostics.ProcessThreadCollection","131","2203390251008","72028160","False",,,,"4706304","4706304",,"System.Diagnostics.ProcessModule (TrustedInstaller.exe)","00:00:00.0468750","00:00:00.1718750","00:00:00.1250000","0","","True",,
"uihost","2","435","21690802176","9011200","10723328","25464","C:\Program Files\McAfee\WebAdvisor\UIHost.exe","""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ","System.Diagnostics.Process (servicehost)","McAfee, LLC","2.578125","4,1,1,753","4,1,1,0","McAfee WebAdvisor(user level process)","McAfee WebAdvisor","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3604","8",,"False","30-08-2022 02:44:04 AM",,"2732",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","25464","25464","10723328","10723328","221512","221512","15171584","15171584","27463680","27463680","21715898368","241061888","True","Normal","10723328","10723328","uihost","15","2",,"System.Diagnostics.ProcessThreadCollection","435","21690802176","215965696","False",,,,"9011200","9011200",,"System.Diagnostics.ProcessModule (UIHost.exe)","00:00:01.5937500","00:00:02.5781250","00:00:00.9843750","0","","True",,
"unsecapp","2","116","2203406213120","3194880","1433600","7880","C:\WINDOWS\system32\wbem\unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.03125","10.0.19041.1320 (WinBuild.160101.0800)","10.0.19041.1320","Sink to receive asynchronous callbacks for WMI client application","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5908","8",,"False","30-08-2022 02:44:06 AM",,"3724",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7880","7880","1433600","1433600","104456","104456","1568768","1568768","7761920","7761920","2203411464192","93241344","True","Normal","1433600","1433600","unsecapp","15","2",,"System.Diagnostics.ProcessThreadCollection","116","2203406213120","87990272","False",,,,"3194880","3194880",,"System.Diagnostics.ProcessModule (unsecapp.exe)","00:00:00","00:00:00.0312500","00:00:00.0312500","0","","True",,
"unsecapp","0","116","2203385118720","2949120","1310720","7472","C:\WINDOWS\system32\wbem\unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.03125","10.0.19041.1320 (WinBuild.160101.0800)","10.0.19041.1320","Sink to receive asynchronous callbacks for WMI client application","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4504","8",,"False","27-08-2022 03:47:42 AM",,"7704",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7472","7472","1310720","1310720","63672","63672","1445888","1445888","7065600","7065600","2203390361600","72138752","True","Normal","1310720","1310720","unsecapp","15","0",,"System.Diagnostics.ProcessThreadCollection","116","2203385118720","66895872","False",,,,"2949120","2949120",,"System.Diagnostics.ProcessModule (unsecapp.exe)","00:00:00.0312500","00:00:00.0312500","00:00:00","0","","True",,
"UserOOBEBroker","2","135","2203415625728","3174400","1925120","10056","C:\Windows\System32\oobe\UserOOBEBroker.exe","C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.03125","10.0.19041.746 (WinBuild.160101.0800)","10.0.19041.746","User OOBE Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3388","8",,"False","30-08-2022 02:45:24 AM",,"10068",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10056","10056","1925120","1925120","124408","124408","2125824","2125824","9900032","9900032","2203418779648","100556800","True","Normal","1925120","1925120","UserOOBEBroker","15","2",,"System.Diagnostics.ProcessThreadCollection","135","2203415625728","97402880","False",,,,"3174400","3174400",,"System.Diagnostics.ProcessModule (UserOOBEBroker.exe)","00:00:00.0156250","00:00:00.0312500","00:00:00.0156250","0","","True",,
"valWBFPolicyService","0","140","4380127232","4915200","6250496","9304","C:\WINDOWS\System32\valWBFPolicyService.exe","C:\WINDOWS\System32\valWBFPolicyService.exe","System.Diagnostics.Process (services)","Synaptics Incorporated","0.65625","4.05.0701.000","4.05.0701.000","SynapticsWBF Policy Service (COGENT)","Fingerprint Sensor Software Suite.","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3420","8",,"False","27-08-2022 03:47:34 AM",,"4192",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9304","9304","6250496","6250496","78480","78480","6287360","6287360","11063296","11063296","4388028416","93061120","True","Normal","6250496","6250496","valWBFPolicyService","15","0",,"System.Diagnostics.ProcessThreadCollection","140","4380127232","85159936","False",,,,"4915200","4915200",,"System.Diagnostics.ProcessModule (valWBFPolicyService.exe)","00:00:00.4218750","00:00:00.6562500","00:00:00.2343750","0","","True",,
"Video.UI","2","707","2203864801280","1146880","21053440","39224","C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe\Video.UI.exe","""C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe\Video.UI.exe"" -ServerName:Microsoft.ZuneVideo.AppX758ya5sqdjd98rx6z7g95nw6jy7bqx9y.mca","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.8125","10.22041.1009.00000","10.22041.100900000-2204","Video Application","Entertainment Platform","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5204","8",,"False","30-08-2022 02:47:33 AM",,"13892",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","39224","39224","21053440","21053440","685032","685032","22769664","22769664","65818624","65818624","2203872284672","554061824","True","Normal","21053440","21053440","Video.UI","15","2",,"System.Diagnostics.ProcessThreadCollection","707","2203864801280","546578432","False",,,,"1146880","1146880",,"System.Diagnostics.ProcessModule (Video.UI.exe)","00:00:00.4843750","00:00:00.8125000","00:00:00.3281250","0","","True",,
"wininit","0","168","2203388129280","2748416","1622016","11512",,,,,"0.1875",,,,,"Process",,,"13",,"False","27-08-2022 03:47:29 AM",,"796",".",,,,"11512","11512","1622016","1622016","79624","79624","2191360","2191360","8249344","8249344","2203400273920","82051072",,,"1622016","1622016","wininit",,"0",,"System.Diagnostics.ProcessThreadCollection","168","2203388129280","69906432","False",,,,"2748416","2748416",,,"00:00:00.1875000","00:00:00.1875000","00:00:00","0","","True",,
"winlogon","2","271","2203419758592","4386816","2727936","12200","C:\WINDOWS\System32\WinLogon.exe","C:\WINDOWS\System32\WinLogon.exe -SpecialSession",,"Microsoft Corporation","0.25","10.0.19041.1151 (WinBuild.160101.0800)","10.0.19041.1151","Windows Logon Application","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6732","13",,"False","27-08-2022 06:11:56 AM",,"12448",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12200","12200","2727936","2727936","143392","143392","2904064","2904064","15200256","15200256","2203426246656","108023808","True","High","2727936","2727936","winlogon","15","2",,"System.Diagnostics.ProcessThreadCollection","271","2203419758592","101535744","False",,,,"4386816","4386816",,"System.Diagnostics.ProcessModule (WinLogon.exe)","00:00:00.2187500","00:00:00.2500000","00:00:00.0312500","0","","True",,
"wlanext","0","108","2203383726080","2445312","1249280","6928","C:\WINDOWS\system32\WLANExt.exe","C:\WINDOWS\system32\WLANExt.exe 2328489493728","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Wireless LAN 802.11 Extensibility Framework","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5308","8",,"False","27-08-2022 03:47:33 AM",,"3404",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","6928","6928","1249280","1249280","63272","63272","1449984","1449984","6225920","6225920","2203387183104","68960256","True","Normal","1249280","1249280","wlanext","15","0",,"System.Diagnostics.ProcessThreadCollection","108","2203383726080","65503232","False",,,,"2445312","2445312",,"System.Diagnostics.ProcessModule (WLANExt.exe)","00:00:00.0312500","00:00:00.0625000","00:00:00.0312500","0","","True",,
"WmiPrvSE","0","331","2203419205632","16777216","11747328","14624","C:\WINDOWS\system32\wbem\wmiprvse.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","System.Diagnostics.Process (svchost)","Microsoft Corporation","35.3125","10.0.19041.546 (WinBuild.160101.0800)","10.0.19041.546","WMI Provider Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4036","8",,"False","27-08-2022 03:47:40 AM",,"7128",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14624","14624","11747328","11747328","109368","109368","16723968","16723968","35778560","35778560","2203466051584","147828736","True","Normal","11747328","11747328","WmiPrvSE","15","0",,"System.Diagnostics.ProcessThreadCollection","331","2203419205632","100982784","False",,,,"16777216","16777216",,"System.Diagnostics.ProcessModule (wmiprvse.exe)","00:00:19.8437500","00:00:35.3125000","00:00:15.4687500","0","","True",,
"WmiPrvSE","0","197","2203397816320","6823936","3485696","12688","C:\WINDOWS\system32\wbem\wmiprvse.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.328125","10.0.19041.546 (WinBuild.160101.0800)","10.0.19041.546","WMI Provider Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5220","8",,"False","27-08-2022 03:47:41 AM",,"7208",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12688","12688","3485696","3485696","85104","85104","5582848","5582848","11845632","11845632","2203401310208","83087360","True","Normal","3485696","3485696","WmiPrvSE","15","0",,"System.Diagnostics.ProcessThreadCollection","197","2203397816320","79593472","False",,,,"6823936","6823936",,"System.Diagnostics.ProcessModule (wmiprvse.exe)","00:00:00.1562500","00:00:00.3281250","00:00:00.1718750","0","","True",,
"WUDFHost","0","288","2203450490880","2838528","4079616","11536","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d50304cd-f078-4212-9152-c8bac74e68a2 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2660fc27-1835-4148-aeb2-fb20aadfa3a8 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-062c367c-b37f-4ed0-9710-c3ed817bfeaf -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-ce1fc2e4-37cb-4d27-a223-e017143fc9ac -LifetimeId:54be42e9-c7fd-45a4-a9a8-04c851b788ea -DeviceGroupId:WudfDefaultDevicePool -HostArg:0","System.Diagnostics.Process (services)","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Driver Foundation - User-mode Driver Framework Host Process","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5956","8",,"False","27-08-2022 03:47:30 AM",,"8",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11536","11536","4079616","4079616","199952","199952","4272128","4272128","9125888","9125888","2203454160896","135938048","True","Normal","4079616","4079616","WUDFHost","15","0",,"System.Diagnostics.ProcessThreadCollection","288","2203450490880","132268032","False",,,,"2838528","2838528",,"System.Diagnostics.ProcessModule (WUDFHost.exe)","00:00:00.0312500","00:00:00.0625000","00:00:00.0312500","0","","True",,
"WUDFHost","0","366","2203435319296","4321280","4169728","16160","C:\Windows\System32\WUDFHost.exe","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-f93ed55a-3d84-4827-87cf-de1c6a77983b -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-83fc8a81-7a77-46f6-b24c-0d169970af86 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-06df1c3f-9d9c-4b24-9aeb-fe42aa0cdabb -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-a4235e24-b3d1-4b52-a349-0837812687b3 -LifetimeId:f704512d-624b-458b-94f7-b0655ced85a5 -DeviceGroupId: -HostArg:0","System.Diagnostics.Process (services)","Microsoft Corporation","0.34375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Windows Driver Foundation - User-mode Driver Framework Host Process","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3656","8",,"False","27-08-2022 03:47:30 AM",,"1108",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","16160","16160","4169728","4169728","153544","153544","5713920","5713920","15253504","15253504","2203439030272","120807424","True","Normal","4169728","4169728","WUDFHost","15","0",,"System.Diagnostics.ProcessThreadCollection","366","2203435319296","117096448","False",,,,"4321280","4321280",,"System.Diagnostics.ProcessModule (WUDFHost.exe)","00:00:00.1718750","00:00:00.3437500","00:00:00.1718750","0","","True",,
"XtuService","0","458","4966797312","8105984","111661056","31184","C:\WINDOWS\SysWOW64\XtuService.exe","C:\WINDOWS\SysWOW64\XtuService.exe","System.Diagnostics.Process (services)","Intel(R) Corporation","2.53125","7.3.0.33","7.3.0.33","XtuService","Intel(R) Extreme Tuning Utility","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3448","8",,"False","27-08-2022 03:47:34 AM",,"4244",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","31184","31184","111661056","111661056","386424","386424","112324608","112324608","120786944","120786944","5021519872","726552576","True","Normal","111661056","111661056","XtuService","15","0",,"System.Diagnostics.ProcessThreadCollection","458","4966797312","671830016","False",,,,"8105984","8105984",,"System.Diagnostics.ProcessModule (XtuService.exe)","00:00:00.8281250","00:00:02.5312500","00:00:01.7031250","0","","True",,
